"id","city","zone","district","name","alias","types","birthday","phone","fax","postalCode","address","mail","homePage","enabled","twd97X","twd97Y","wgs84aX","wgs84aY"
"014722","新北市","淡水分區","淡水區","新北市淡水區竹圍國民小學","竹圍國小","國小,幼兒園,一般,公立","1961-01-01T00:00:00","02-28091475#9","02-28096574","251","新北市淡水區中正東路2段145號","liem000@ntpc.gov.tw","https://www.cwps.ntpc.edu.tw","true","296402.14","2782198","121.46024800","25.14753300"
"014637","新北市","雙和分區","中和區","新北市中和區積穗國民小學","積穗國小","國小,幼兒園,一般,公立","1954-01-01T00:00:00","02-22225533#870","02-22220176","23548","新北市中和區員山路154號","service@tjsps.ntpc.edu.tw","http://www.tjsps.ntpc.edu.tw/","true","298593.03","2765759.34","121.48139700","24.99905600"
"014638","新北市","雙和分區","中和區","新北市中和區自強國民小學","自強國小","國小,幼兒園,一般,公立","1981-01-01T00:00:00","02-29557936#838","02-29547242","235","新北市中和區莒光路200號","mis@jcps.ntpc.edu.tw","http://www.jcps.ntpc.edu.tw","true","297633.98","2765690.27","121.47189400","24.99846300"
"014723","新北市","淡水分區","石門區","新北市石門區石門國民小學","石門國小","國小,幼兒園,偏遠,公立","1946-08-01T00:00:00","02-26381263","02-26383180","25343","新北市石門區尖鹿里中央路9號","smesntpc@gmail.com","http://www.smes.ntpc.edu.tw","true","307110.04","2798235.47","121.56712300","25.29194600"
"014639","新北市","雙和分區","中和區","新北市中和區錦和國民小學","錦和國小","國小,幼兒園,一般,公立","1984-01-01T00:00:00","02-22479495","02-22457649","235","新北市中和區圓通路292號","mis@chps.ntpc.edu.tw","http://www.chps.ntpc.edu.tw","true","299421.27","2764700.46","121.48956400","24.98947000"
"014640","新北市","雙和分區","中和區","新北市中和區景新國民小學","景新國小","國小,幼兒園,一般,公立","1982-08-01T00:00:00","02-29448021#835","02-29448020","235","新北市中和區景南里031鄰景新街467巷37號","mis@jsps.ntpc.edu.tw","https://www.jsps.ntpc.edu.tw","true","301988.46","2764691.18","121.51499400","24.98930000"
"014724","新北市","淡水分區","石門區","新北市石門區乾華國民小學","乾華國小","國小,幼兒園,偏遠,公立","2011-01-01T00:00:00","02-26381269#305","02-26383115","25343","新北市石門區茂林社區74號","lapis9900@gmail.com","https://web.cwes.ntpc.edu.tw/","true","309660.92","2795733.48","121.59234400","25.26926000"
"011XU8","新北市","雙和分區","中和區","新北市私立聖中幼兒園","聖中幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011K1H","新北市","三重分區","三重區","新北市私立翊華三重國際幼兒園","翊華三重國際幼兒園","私立,一般,幼兒園","2018-07-15T00:00:00","","","","","","","true","","","",""
"011XU9","新北市","雙和分區","中和區","新北市私立德全幼兒園","德全幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014725","新北市","淡水分區","石門區","新北市石門區老梅國民小學","老梅國小","偏遠,國小,幼兒園,公立","2004-01-01T00:00:00","02-26381258#17","02-26383181","253","新北市石門區老梅里老梅路10號","t014725@gmail.com","https://www.lmes.ntpc.edu.tw/","true","304823.98","2797985.52","121.54441200","25.28977500"
"011K1I","新北市","板橋分區","板橋區","新北市大觀非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展協會辦理)","大觀非營利幼兒園","私立,一般,幼兒園","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XUE","新北市","雙和分區","永和區","新北市私立新七賢幼兒園","新七賢幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XUF","新北市","雙和分區","永和區","新北市私立育苗幼兒園","育苗幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011K1J","新北市","文山分區","新店區","新北市安興非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理)","安興非營利幼兒園","私立,一般,幼兒園","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XUI","新北市","雙和分區","永和區","新北市私立巨堡幼兒園","巨堡幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XUL","新北市","雙和分區","永和區","新北市私立幼森幼兒園","幼森幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011K1K","新北市","新莊分區","新莊區","新北市中平非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展協會辦理)","中平非營利幼兒園","私立,一般,幼兒園","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XUN","新北市","雙和分區","永和區","新北市私立永育兒童城幼兒園","永育兒童城幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014641","新北市","雙和分區","永和區","新北市永和區永和國民小學","永和國小","國小,幼兒園,一般,公立","1922-01-01T00:00:00","02-29214615#411","02-29281319","234","新北市永和區秀朗路1段120號","u9020045@gmail.com","http://www.yhes.ntpc.edu.tw/","true","302183.89","2766276.8","121.51698900","25.00360800"
"011K1L","新北市","新莊分區","林口區","新北市新林非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理)","新林非營利幼兒園","私立,一般,幼兒園","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XUO","新北市","雙和分區","永和區","新北市私立永佳幼兒園","永佳幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XUP","新北市","雙和分區","永和區","新北市私立合安幼兒園","合安幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011K1M","新北市","新莊分區","新莊區","社團法人新竹市教保人員協會附設新北市私立新莊聯合幼兒園","新莊聯合幼兒園","私立,一般,幼兒園","2048-12-12T00:00:00","","","","","","","true","","","",""
"014642","新北市","雙和分區","永和區","新北市永和區秀朗國民小學","秀朗國小","國小,幼兒園,一般,公立","1976-08-02T00:00:00","02-29420451#3603","02-89417467","234","新北市永和區得和路202號","xiulang@hles.ntpc.edu.tw","http://www.hles.ntpc.edu.tw","true","302631.72","2765843.17","121.52140900","24.99967800"
"014726","新北市","淡水分區","三芝區","新北市三芝區三芝國民小學","三芝國小","一般,國小,幼兒園,公立","1910-01-01T00:00:00","02-26362005#137","02-26368891","252","新北市三芝區育英街22號","mis@mail.sces.tpc.edu.tw","https://www.sces.ntpc.edu.tw/","true","300529.2","2794435.52","121.50163400","25.25787800"
"011K1N","新北市","板橋分區","板橋區","新北市新月非營利幼兒園(委託財團法人彭婉如文教基金會辦理)","新月非營利幼兒園","私立,一般,幼兒園","2048-12-12T00:00:00","","","","","","","true","","","",""
"014727","新北市","淡水分區","三芝區","新北市三芝區橫山國民小學","橫山國小","偏遠,國小,公立","1965-01-01T00:00:00","02-26362473","02-26364347","252","新北市三芝區橫山里86號","hses2636@gmail.com","http://www.hses.ntpc.edu.tw","true","303637.99","2793273.85","121.532451","25.247283"
"014643","新北市","雙和分區","永和區","新北市永和區頂溪國民小學","頂溪國小","國小,幼兒園,一般,公立","1955-01-01T00:00:00","02-29212058#6801","02-29281430","234","新北市永和區文化路133號","mis@mail.thps.ntpc.edu.tw","https://www.thps.ntpc.edu.tw","true","301632.86","2767593.8","121.51158000","25.01551700"
"011K1O","新北市","三鶯分區","樹林區","新北市三多非營利幼兒園(委託廣亞學校財團法人設立之廣亞學校財團法人育達科技大學辦理)","三多非營利幼兒園","私立,一般,幼兒園","2048-12-12T00:00:00","","","","","","","true","","","",""
"014728","新北市","淡水分區","三芝區","新北市三芝區興華國民小學","興華國小","一般,國小,幼兒園,公立","1913-01-01T00:00:00","02-26371366","02-26371014","252","新北市三芝區興華里1鄰田心子5號","liux0123@gmail.com","http://www.hhes.ntpc.edu.tw","true","300541.15","2788435.53","121.50153000","25.20371100"
"014729","新北市","新莊分區","新莊區","新北市新莊區新莊國民小學","新莊國小","國小,幼兒園,一般,公立","1897-01-01T00:00:00","02-29931201#850","02-22760989","24243","新北市新莊區中正路86號","scc@ntpc.edu.tw","http://www.scps.ntpc.edu.tw","true","296057.89","2769949.82","121.45642300","25.03696700"
"011K1P","新北市","三鶯分區","鶯歌區","新北市昌福非營利幼兒園(委託社團法人中華民國文教產業發展協會辦理)","昌福非營利幼兒園","私立,一般,幼兒園","2048-12-12T00:00:00","","","","","","","true","","","",""
"014644","新北市","雙和分區","永和區","新北市永和區網溪國民小學","網溪國小","國小,幼兒園,一般,公立","1968-01-01T00:00:00","02-89264470#837","02-89255782","234","新北市永和區竹林路79號","minekiki2002@ntpc.edu.tw","http://www.whps.ntpc.edu.tw","true","302417.15","2767310.79","121.51934000","25.01293500"
"014730","新北市","新莊分區","新莊區","新北市新莊區中港國民小學","中港國小","國小,幼兒園,一般,公立","1975-01-01T00:00:00","02-29925550","02-29966377","242","新北市新莊區中港一街142號","mis@freebsd.jgps.ntpc.edu.tw","http://www.jgps.ntpc.edu.tw","true","295120.76","2770844.13","121.44716600","25.04506900"
"011K1Q","新北市","雙和分區","中和區","新北市積穗非營利幼兒園(委託財團法人三之三生命教育基金會辦理)","積穗非營利幼兒園","私立,一般,幼兒園","2048-12-12T00:00:00","","","","","","","true","","","",""
"014645","新北市","雙和分區","永和區","新北市永和區永平國民小學","永平國小","國小,幼兒園,一般,公立","1982-08-01T00:00:00","02-29259879","02-29293666","23444","新北市永和區保生路25號","h2523621007@ntpc.edu.tw","https://www.ypes.ntpc.edu.tw/","true","301044.16","2766764.72","121.50571600","25.00805200"
"014731","新北市","新莊分區","新莊區","新北市新莊區思賢國民小學","思賢國小","國小,幼兒園,一般,公立","1979-08-01T00:00:00","02-29980443#835","02-22765341","24254","新北市新莊區自立街229號","wcl00@mail2.sies.ntpc.edu.tw","https://www.sies.ntpc.edu.tw","true","296068.06","2770901.84","121.45655500","25.04556200"
"011K1R","新北市","板橋分區","土城區","新北市中正非營利幼兒園","新北市中正非營利幼兒園","一般,幼兒園","2018-09-27T00:00:00","","","","新北市土城區金城路二段247號","","","true","296120.12","2764022.81","121.45684100","24.98345600"
"014732","新北市","新莊分區","新莊區","新北市新莊區頭前國民小學","頭前國小","國小,幼兒園,一般,公立","1962-08-01T00:00:00","02-29920238#836","02-29985065","24252","24252新北市新莊區化成路231號","ccc5652@gmail.com","https://www.tcps.ntpc.edu.tw","true","297031.21","2771720.75","121.46612800","25.05292500"
"014646","新北市","板橋分區","土城區","新北市土城區土城國民小學","土城國小","國小,幼兒園,一般,公立","1908-01-01T00:00:00","02-22700177#850","02-22606748","236","新北市土城區埤塘里012鄰興城路17號","mis@mail.ttcps.ntpc.edu.tw","https://www.ttcps.ntpc.edu.tw/","true","294619.15","2762791.27","121.44193400","24.97238200"
"014733","新北市","新莊分區","新莊區","新北市新莊區國泰國民小學","國泰國小","國小,幼兒園,一般,公立","1919-04-01T00:00:00","02-29043693#101","02-29021287","242","新北市新莊區中正路386號","gtth190@gtps.ntpc.edu.tw","http://www.gtps.ntpc.edu.tw/","true","294574.3","2769635.1","121.44171100","25.03417000"
"014734","新北市","新莊分區","新莊區","新北市新莊區豐年國民小學","豐年國小","國小,幼兒園,一般,公立","1984-01-01T00:00:00","02-22017102#33","02-22018113","242","新北市新莊區瓊泰路116號","fnes@fnes.ntpc.edu.tw","https://www.fnes.ntpc.edu.tw/","true","294738.97","2769276.83","121.44333100","25.03093100"
"014647","新北市","板橋分區","土城區","新北市土城區清水國民小學","清水國小","國小,幼兒園,一般,公立","1944-05-05T00:00:00","02-22618316","02-22665501","236","新北市土城區金城路二段356號","qs.suggest@gmail.com","http://www.cses.ntpc.edu.tw","true","296590.85","2764129.15","121.46150800","24.98440100"
"014735","新北市","新莊分區","新莊區","新北市新莊區丹鳳國民小學","丹鳳國小","國小,幼兒園,一般,公立","1980-08-01T00:00:00","02-29035355#134","02-29016155","242","新北市新莊區新北大道7段437號","bestpandys@ntpc.edu.tw","http://www.tfon.ntpc.edu.tw/","true","291762.57","2768520.06","121.41381500","25.02418400"
"014736","新北市","新莊分區","新莊區","新北市新莊區光華國民小學","光華國小","國小,幼兒園,一般,公立","2008-01-01T00:00:00","02-22058866#892","02-22015174","24260","新北市新莊區龍安路452號","kailin@tpc.edu.tw","https://www.ghes.ntpc.edu.tw/","true","292881.25","2767926.2","121.42488100","25.01879100"
"014648","新北市","板橋分區","土城區","新北市土城區頂埔國民小學","頂埔國小","國小,幼兒園,一般,公立","1922-04-01T00:00:00","02-22686800#110","02-22683121","236","新北市土城區中央路4段205號","tfs1127@ntpc.edu.tw","http://www.dpes.ntpc.edu.tw","true","291837.7","2760990.16","121.41433100","24.95620100"
"014737","新北市","新莊分區","新莊區","新北市新莊區民安國民小學","民安國小","國小,幼兒園,一般,公立","1919-04-01T00:00:00","02-22056777","02-22030281","242","新北市新莊區民安路261號","","http://www1.maes.ntpc.edu.tw","true","293174.66","2768241.81","121.42779800","25.02163200"
"014738","新北市","新莊分區","新莊區","新北市新莊區昌隆國民小學","昌隆國小","國小,幼兒園,一般,公立","1985-06-10T00:00:00","02-29962351#520","02-29929654","242","新北市新莊區昌隆街63號","hj.clps@gmail.com","https://www.clps.ntpc.edu.tw","true","295949.67","2771548.45","121.45540400","25.05140300"
"014649","新北市","板橋分區","土城區","新北市土城區廣福國民小學","廣福國小","國小,幼兒園,一般,公立","1985-01-01T00:00:00","02-22626782#204","02-22660399","236","土城區學府路一段127號","gfes204@gfes.ntpc.edu.tw","http://www.gfes.ntpc.edu.tw","true","0","0","",""
"014739","新北市","新莊分區","泰山區","新北市泰山區泰山國民小學","泰山國小","國小,幼兒園,一般,公立","1898-01-01T00:00:00","02-29098842#201","02-29092406","243","新北市泰山區泰林路2段255號","wy520911@gmail.com","http://www.tses.ntpc.edu.tw","true","293512.2","2772752.13","121.43128500","25.06234200"
"014740","新北市","新莊分區","泰山區","新北市泰山區明志國民小學","明志國小","國小,幼兒園,一般,公立","1975-01-01T00:00:00","02-29061133#9","02-29061136","243","新北市泰山區新生路2號","mjes29061133@gmail.com","http://www.mjes.ntpc.edu.tw/","true","293131.53","2770857.16","121.42745200","25.04524500"
"014650","新北市","七星分區","汐止區","新北市汐止區汐止國民小學","汐止國小","國小,幼兒園,一般,公立","1898-01-01T00:00:00","02-26477271#303","02-26477273","221","新北市汐止區大同路二段313號","sgcching@gmail.com","http://www.hjes.ntpc.edu.tw","true","316105.97","2773350.12","121.65524900","25.06692100"
"014741","新北市","新莊分區","五股區","新北市五股區成州國民小學","成州國小","國小,幼兒園,一般,公立","1922-01-01T00:00:00","02-22933613轉51","02-22922335","248","新北市五股區成泰路3段493號","mis@ms.cjoes.ntpc.edu.tw","https://www.cjoes.ntpc.edu.tw/","true","295438.65","2776904.18","121.45051600","25.09977000"
"014742","新北市","新莊分區","五股區","新北市五股區更寮國民小學","更寮國小","一般,國小,幼兒園,公立","1946-06-12T00:00:00","02-29824591#700","02-29817207","248","新北市五股區四維路2號","yen8455@gmail.com","http://www.glps.ntpc.edu.tw","true","297184.67","2773586.91","121.46771300","25.06976800"
"014651","新北市","七星分區","汐止區","新北市汐止區長安國民小學","長安國小","國小,幼兒園,一般,公立","1955-01-01T00:00:00","02-86480944","02-86483785","221","新北市汐止區長興街一段80號","t014651@gmail.com","https://www.chanes.ntpc.edu.tw","true","317657.83","2774738.2","121.67069900","25.07938400"
"014743","新北市","新莊分區","五股區","新北市五股區五股國民小學","五股國小","國小,幼兒園,一般,公立","1921-03-25T00:00:00","02-22917191#920","02-22916649","248","新北市五股區成泰路二段49號","mis@mail.wkes.ntpc.edu.tw","http://www.wkes.ntpc.edu.tw","true","294093.56","2774959.09","121.43711800","25.08225000"
"014744","新北市","三重分區","蘆洲區","新北市蘆洲區蘆洲國民小學","蘆洲國小","國小,幼兒園,一般,公立","1898-01-01T00:00:00","02-22816202#114","02-22821320","247","新北市蘆洲區中正路100號","t1043@mail.lces.ntpc.edu.tw","http://www.lces.ntpc.edu.tw","true","297404.39","2775194.62","121.46994700","25.08427600"
"014652","新北市","七星分區","汐止區","新北市汐止區保長國民小學","保長國小","偏遠,國小,幼兒園,公立","1969-01-01T00:00:00","02-86482502#133","02-86481834","221","新北市汐止區大同路三段553號","t014652@mail.ntpc.edu.tw","https://www.bjes.ntpc.edu.tw/","true","318716.62","2773910.38","121.68115300","25.07186300"
"014745","新北市","三重分區","蘆洲區","新北市蘆洲區鷺江國民小學","鷺江國小","國小,幼兒園,一般,公立","1981-01-01T00:00:00","02-22819980#211","02-22831766","247","新北市蘆洲區民族路7號","tsai001@ntpc.edu.tw","http://www.lcps.ntpc.edu.tw","true","298028.8","2775205.73","121.47613700","25.08435600"
"014746","新北市","新莊分區","八里區","新北市八里區八里國民小學","八里國小","國小,幼兒園,一般,公立","1923-04-17T00:00:00","02-26102217","02-26104925","249","新北市八里區中山路二段338號","gmail@ples.ntpc.edu.tw","http://www.ples.ntpc.edu.tw","true","290632.81","2782399.02","121.40303100","25.14951500"
"014653","新北市","七星分區","汐止區","新北市汐止區崇德國民小學","崇德國小","國小,幼兒園,一般,公立","1972-08-01T00:00:00","02-86482052#35","02-86484227","221","新北市汐止區茄苳路158號","alan0177@gmail.com","https://www.cdps.ntpc.edu.tw","true","317491.85","2773635.1","121.66900000","25.06943300"
"014747","新北市","新莊分區","八里區","新北市八里區長坑國民小學","長坑國小","一般,國小,公立","1968-08-01T00:00:00","02-26102037#117","02-26191608","249","249新北市八里區長坑里中華路3段236號","ckes2012@gmail.com","http://www.ckes.ntpc.edu.tw","true","289374.5","2779740.08","121.39047400","25.12554300"
"014748","新北市","新莊分區","八里區","新北市八里區米倉國民小學","米倉國小","一般,國小,公立","1922-01-01T00:00:00","02-26182202#232","02-26181318","249","新北市八里區龍米路二段129巷1號","guest@mtes.ntpc.edu.tw","http://www.mtes.ntpc.edu.tw/","true","294904.95","2782117.11","121.44539500","25.14684800"
"014654","新北市","七星分區","汐止區","新北市汐止區北港國民小學","北港國小","國小,幼兒園,一般,公立","1921-01-01T00:00:00","02-26462832#23","02-26463840","221","新北市汐止區汐萬路2段279號","holland@ntpc.edu.tw","https://www.bkes.ntpc.edu.tw/","true","315067.66","2775806.45","121.64507400","25.08914100"
"014749","新北市","新莊分區","林口區","新北市林口區林口國民小學","林口國小","國小,幼兒園,一般,公立","2048-12-12T00:00:00","02-26011010#834","02-26034805","244","新北市林口區林口路76號","","http://www.lkes.ntpc.edu.tw","true","289330.17","2774788.5","121.38989200","25.08084100"
"014750","新北市","新莊分區","林口區","新北市林口區南勢國民小學","南勢國小","偏遠,國小,幼兒園,公立","1960-01-01T00:00:00","02-26091020#835","02-26093771","244","新北市林口區南勢五街2號","mimi26010023@gmail.com","http://www.nses.ntpc.edu.tw","true","286205.46","2774157.95","121.35890000","25.07522700"
"014655","新北市","七星分區","汐止區","新北市汐止區北峰國民小學","北峰國小","國小,幼兒園,一般,公立","1924-02-19T00:00:00","02-26941817#228","02-26948541","221","新北市汐止區環河街1號","pfesschool@gmail.com","http://www.pfes.ntpc.edu.tw","true","313845.92","2772995.69","121.63283200","25.06381900"
"014751","新北市","新莊分區","林口區","新北市林口區嘉寶國民小學","嘉寶國小","國小,幼兒園,偏遠,公立","1919-01-01T00:00:00","02-26052716#881","02-26052039","244","新北市林口區嘉寶里22號","jbes2605@gmail.com","http://www.jbes.ntpc.edu.tw","true","284482.72","2778031.05","121.341920","25.110234"
"014752","新北市","新莊分區","林口區","新北市林口區瑞平國民小學","瑞平國小","一般,國小,幼兒園,公立","1955-03-01T00:00:00","02-26052779","02-26051561","244","新北市林口區後坑路34-1號","t014752@mail.ntpc.edu.tw","http://www.rpes.ntpc.edu.tw","true","289223.27","2774333.32","121.388820","25.076735"
"014753","新北市","新莊分區","林口區","新北市林口區興福國民小學","興福國小","一般,國小,幼兒園,公立","2048-12-12T00:00:00","02-26062895#202","02-26061693","244","新北市林口區下福里20鄰10之1號","xfes.ntpc@gmail.com","http://www.hfps.ntpc.edu.tw","true","280657.82","2777923.46","121.303992","25.109345"
"014656","新北市","七星分區","汐止區","新北市汐止區東山國民小學","東山國小","偏遠,國小,公立","1927-01-01T00:00:00","02-26416170#20","02-86910078","221","新北市汐止區汐平路二段76號","dongshan26416170@gmail.com","http://www.dsps.ntpc.edu.tw","true","320614.34","2772602.72","121.69989600","25.05997000"
"014754","新北市","三重分區","三重區","新北市三重區三重國民小學","三重國小","國小,幼兒園,一般,公立","1922-01-01T00:00:00","02-29722095#200","02-29724405","241","新北市三重區三和路3段1號","tsces2@gmail.com","http://www.tsces.ntpc.edu.tw/","true","300168.47","2773668.85","121.49729200","25.07041200"
"014755","新北市","三重分區","三重區","新北市三重區永福國民小學","永福國小","國小,幼兒園,一般,公立","1982-01-01T00:00:00","02-22876716","02-22870019","24156","新北市三重區永福街66號","mis@yfes.ntpc.edu.tw","http://www.yfes.ntpc.edu.tw","true","298485.67","2774393.27","121.48063700","25.07700700"
"014657","新北市","七星分區","汐止區","新北市汐止區白雲國民小學","白雲國小","國小,幼兒園,一般,公立","1946-01-01T00:00:00","02-26403909#770","02-26402882","22144","221新北市汐止區民權街2段90號","pypsmail@ntpc.edu.tw","http://www.pyps.ntpc.edu.tw/","true","312448.95","2771206.8","121.61890500","25.04772700"
"014756","新北市","三重分區","三重區","新北市三重區光榮國民小學","光榮國小","國小,幼兒園,一般,公立","1974-08-01T00:00:00","02-29730392#9","02-29763495","241","新北市三重區介壽路32號","a710583@ntpc.edu.tw","https://www.gres.ntpc.edu.tw/","true","300574.34","2773727.45","121.50131700","25.07092700"
"014757","新北市","三重分區","三重區","新北市三重區厚德國民小學","厚德國小","國小,幼兒園,一般,公立","1963-01-01T00:00:00","02-29868825#60","02-29898165","241","新北市三重區忠孝路一段70號","hdesmis@gmail.com","https://www.hdes.ntpc.edu.tw","true","299304.11","2773821.87","121.48873000","25.07182200"
"014658","新北市","七星分區","萬里區","新北市萬里區萬里國民小學","萬里國小","偏遠,國小,幼兒園,公立","1913-04-01T00:00:00","02-24922034","02-24925034","207","新北市萬里區瑪鋉路18號","wlps780@gmail.com","http://www.wlps.ntpc.edu.tw","true","319367.48","2785468.33","121.68818900","25.17617300"
"014758","新北市","三重分區","三重區","新北市三重區碧華國民小學","碧華國小","國小,幼兒園,一般,公立","1973-01-01T00:00:00","02-28577792#790","02-28576427","24153","新北市三重區五華街160號","trammy1980@bhes.ntpc.edu.tw","http://www.bhes.ntpc.edu.tw","true","299504.68","2775216.34","121.49076800","25.08440400"
"014759","新北市","三重分區","三重區","新北市三重區三光國民小學","三光國小","國小,幼兒園,一般,公立","1954-01-01T00:00:00","02-29753308#673","02-29724015","24143","新北市三重區大同南路157號","skes000@skes.ntpc.edu.tw","http://web2.skes.ntpc.edu.tw","true","300119.11","2772089.29","121.49674500","25.05615300"
"014659","新北市","七星分區","萬里區","新北市萬里區野柳國民小學","野柳國小","國小,幼兒園,偏遠,公立","1968-01-01T00:00:00","02-24922512#19","02-24922541","207","新北市萬里區野柳里港東路167號","to14659@mail.ntpc.edu.tw","http://www.ylps.ntpc.edu.tw","true","319572.8","2788559.09","121.690383","25.204066"
"014760","新北市","三重分區","三重區","新北市三重區光興國民小學","光興國小","國小,幼兒園,一般,公立","1970-01-01T00:00:00","02-29755352#734","02-29761317","241","新北市三重區正義南路62號","kses@kses.ntpc.edu.tw","http://www.kses.ntpc.edu.tw/default.asp","true","300336.11","2772392.22","121.49890700","25.05888100"
"014761","新北市","三重分區","三重區","新北市三重區正義國民小學","正義國小","國小,幼兒園,一般,公立","1958-01-01T00:00:00","02-29853138","02-29890642","24147","新北市三重區信義西街31號","jyes@jyes.ntpc.edu.tw","http://www.jyes.ntpc.edu.tw/","true","300052.15","2773007.29","121.49611500","25.06444300"
"014762","新北市","三重分區","三重區","新北市三重區修德國民小學","修德國小","國小,幼兒園,一般,公立","1966-08-01T00:00:00","02-29800495#610","02-29824755","241","新北市三重區重陽路三段三號","mis@sude.ntpc.edu.tw","http://www.sude.ntpc.edu.tw","true","299323.8","2773202.81","121.48890300","25.06623200"
"014660","新北市","七星分區","萬里區","新北市萬里區大鵬國民小學","大鵬國小","偏遠,國小,幼兒園,公立","1942-01-01T00:00:00","02-24988131","02-24985750","207","新北市萬里區大鵬里萬里加投14號","ntpcdpes@gmail.com","http://www.ntpc.tpes.edu.tw/","true","315587.84","2789065.93","121.65086600","25.20882000"
"014763","新北市","三重分區","三重區","新北市三重區二重國民小學","二重國小","國小,幼兒園,一般,公立","1901-01-01T00:00:00","02-29846446#250","02-29828895","24157","新北市三重區大有街10號","school@mail.eces.ntpc.edu.tw","http://www.eces.ntpc.edu.tw","true","298191.76","2773068.53","121.477678","25.065057"
"014764","新北市","三重分區","三重區","新北市三重區興穀國民小學","興穀國小","國小,幼兒園,一般,公立","1969-01-01T00:00:00","02-29990725#18","02-29990726","241","新北市三重區五谷王北街46號","hwty@ntpc.edu.tw","http://www.skps.ntpc.edu.tw","true","297974.85","2771418.22","121.47547000","25.05016400"
"014661","新北市","七星分區","萬里區","新北市萬里區大坪國民小學","大坪國小","國小,幼兒園,偏遠,公立","1922-04-01T00:00:00","02-24929461#56","02-24929286","207","新北市萬里區雙興里大坪路1號","dpps9461@gmail.com","https://www.dpps.ntpc.edu.tw/","true","314456.51","2784298.57","121.639415","25.165832"
"014765","新北市","新莊分區","新莊區","新北市新莊區興化國民小學","興化國小","國小,幼兒園,一般,公立","1988-05-20T00:00:00","02-22991001","02-22991002","242","新莊區五工二路50巷2號","lienchihyuan@ntpc.edu.tw","http://www.tshes.ntpc.edu.tw","true","0","0","",""
"010301","新北市","板橋分區","板橋區","國立華僑高級中等學校","華僑高中","一般,國中,綜合高中,公立","1955-01-01T00:00:00","02-29684131#221","02-29697457","220","新北市板橋區大觀路一段32號","","http://163.20.91.158/ischool/publish_page/0/","true","295178.94","2766686.48","121.44760600","25.00753200"
"014662","新北市","七星分區","萬里區","新北市萬里區崁腳國民小學","崁腳國小","偏遠,國小,公立","1968-01-01T00:00:00","02-24922037#23","02-24925064","207","新北市萬里區崁腳里崁腳路59號","suuidsuuid9@kjps.ntpc.edu.tw","http://www.kjps.ntpc.edu.tw/","true","315805.44","2783822.85","121.652773","25.161479"
"011301","新北市","淡水分區","淡水區","新北市私立淡江高級中學","淡江高中","國小,國中,綜合高中,一般,私立","1914-04-01T00:00:00","02-26203850#164","02-26251549","251","新北市淡水區真理街26號","yibe@tksh.ntpc.edu.tw","http://www.tksh.ntpc.edu.tw","true","293930.46","2785238.83","121.43583000","25.17505900"
"011302","新北市","文山分區","新店區","新北市私立康橋高級中學","康橋高中","私立,國小,國中,高中,一般","2002-08-01T00:00:00","02-22166000","02-22166006","231","新店區華城路800號","","http://www.kcis.ntpc.edu.tw","true","0","0","",""
"014663","新北市","七星分區","金山區","新北市金山區金山國民小學","金山國小","偏遠,國小,幼兒園,公立","1897-06-17T00:00:00","02-24981125#208","02-24985372","208","20845新北市金山區中山路234號","tai2457@gmail.com","http://www.tpcses.ntpc.edu.tw","true","314134.66","2790625.49","121.63651900","25.22296200"
"011306","新北市","三重分區","三重區","新北市私立金陵女子高級中學","金陵女中","國中,高中,一般,私立","1956-11-05T00:00:00","02-29956776#203","02-29994847","241","新北市三重區重新路五段656號","email@live.glghs.ntpc.edu.tw","http://www.glghs.ntpc.edu.tw","true","297062.57","2770566.88","121.46640000","25.04250700"
"011307","新北市","板橋分區","土城區","新北市裕德高級中等學校","裕德高中","國小,國中,高中,一般,私立","2010-01-01T00:00:00","02-82617889#217","02-82617998","23667","新北市土城區擺接堡路1號","yuteh@yuteh.ntpc.edu.tw","http://www.yuteh.ntpc.edu.tw","true","294378.06","2763963.97","121.43958400","24.98297700"
